invoice_id,customer_id,customer_name,invoice_amount,payment_ids,settlement_ids,bank_transaction_ids,payment_amount,expected_settlement,actual_bank_amount,difference,status,root_cause,confidence,match_method,requires_review,explanation,recommended_action,evidence
INV060,C020,Zenith Business Solutions LLP,452500.00,PAY0060,SET0060,BNK0059,452500.00,452500.00,452500.00,0.00,RECONCILED,CLEAN,100.0,EXACT_ID,False,"Invoice, payment, settlement and bank credit reconcile without unexplained differences.",No action required.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV060"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0060""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0060"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0060""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0060"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0059""]}], ""root_cause"": {""actual_bank_amount"": ""452500.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""452500.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""452500.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""452500.00"", ""refund_adjustment_total"": ""0.00"", ""refund_evidence_total"": ""0.00""}}"
INV061,C001,Alpha Retail Pvt Ltd,22500.00,,,,0.00,0.00,0.00,0.00,UNRESOLVED,MISSING_PAYMENT,95.0,NONE,True,No confirmed payment could be found for the invoice.,Verify the receivable with the customer and inspect payment-provider records.,"{""chain_issues"": [""PAYMENT_MATCH_REQUIRES_REVIEW"", ""NO_CONFIRMED_PAYMENT""], ""match_trace"": [{""accepted"": false, ""confidence"": 0.0, ""evidence"": {""confidence_band"": ""REJECT"", ""reason"": ""No safe fuzzy candidate found.""}, ""method"": ""NONE"", ""requires_review"": true, ""source_id"": ""INV061"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": []}], ""root_cause"": {""invoice_amount"": ""22500.00"", ""invoice_id"": ""INV061""}}"
INV062,C002,Nova Technologies Pvt Ltd,387000.00,PAY0061,SET0061,BNK0060,387000.00,387000.00,387000.00,0.00,EXPLAINED_EXCEPTION,SETTLEMENT_DELAY,100.0,EXACT_ID,False,"The settlement amount reconciles, but the corresponding bank credit arrived later than the expected settlement window.",Track this delay in cash-position forecasting and monitor provider settlement performance.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV062"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0061""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0061"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0061""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0061"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0060""]}], ""root_cause"": {""actual_bank_amount"": ""387000.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""387000.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""387000.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""387000.00"", ""refund_adjustment_total"": ""0.00"", ""refund_evidence_total"": ""0.00"", ""settlement_delay_days"": [5]}}"
INV063,C003,Horizon Foods LLP,91500.00,PAY0062,SET0062,BNK0061,91500.00,91500.00,79500.00,12000.00,UNRESOLVED,UNEXPLAINED,100.0,EXACT_ID,True,"₹12,000.00 cannot be explained by verified fees, refunds, chargebacks or known adjustments.",Escalate the settlement for manual investigation.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV063"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0062""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0062"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0062""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0062"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0061""]}], ""root_cause"": {""actual_bank_amount"": ""79500.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""91500.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""91500.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""91500.00"", ""refund_adjustment_total"": ""0.00"", ""refund_evidence_total"": ""0.00"", ""unexplained_difference"": ""12000.00""}}"
INV064,C004,BluePeak Logistics Pvt Ltd,449500.00,PAY0063,SET0063,BNK0062,449500.00,449500.00,449500.00,0.00,RECONCILED,CLEAN,100.0,EXACT_ID,False,"Invoice, payment, settlement and bank credit reconcile without unexplained differences.",No action required.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV064"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0063""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0063"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0063""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0063"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0062""]}], ""root_cause"": {""actual_bank_amount"": ""449500.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""449500.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""449500.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""449500.00"", ""refund_adjustment_total"": ""0.00"", ""refund_evidence_total"": ""0.00""}}"
INV065,C005,Vertex Consulting LLP,189000.00,PAY0064,SET0064,BNK0063,189000.00,189000.00,189000.00,0.00,RECONCILED,CLEAN,100.0,EXACT_ID,False,"Invoice, payment, settlement and bank credit reconcile without unexplained differences.",No action required.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV065"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0064""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0064"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0064""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0064"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0063""]}], ""root_cause"": {""actual_bank_amount"": ""189000.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""189000.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""189000.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""189000.00"", ""refund_adjustment_total"": ""0.00"", ""refund_evidence_total"": ""0.00""}}"
INV066,C006,GreenCart Commerce Pvt Ltd,22000.00,PAY0065,SET0065,BNK0064,22000.00,22000.00,22000.00,0.00,RECONCILED,CLEAN,100.0,EXACT_ID,False,"Invoice, payment, settlement and bank credit reconcile without unexplained differences.",No action required.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV066"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0065""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0065"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0065""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0065"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0064""]}], ""root_cause"": {""actual_bank_amount"": ""22000.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""22000.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""22000.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""22000.00"", ""refund_adjustment_total"": ""0.00"", ""refund_evidence_total"": ""0.00""}}"
INV067,C007,Orbit Systems Pvt Ltd,152500.00,PAY0066,SET0066,BNK0065,152500.00,152500.00,152500.00,0.00,RECONCILED,CLEAN,100.0,EXACT_ID,False,"Invoice, payment, settlement and bank credit reconcile without unexplained differences.",No action required.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV067"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0066""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0066"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0066""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0066"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0065""]}], ""root_cause"": {""actual_bank_amount"": ""152500.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""152500.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""152500.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""152500.00"", ""refund_adjustment_total"": ""0.00"", ""refund_evidence_total"": ""0.00""}}"
INV068,C008,Cedar Healthcare Pvt Ltd,338000.00,PAY0067,SET0067,BNK0066,338000.00,338000.00,338000.00,0.00,RECONCILED,CLEAN,100.0,EXACT_ID,False,"Invoice, payment, settlement and bank credit reconcile without unexplained differences.",No action required.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV068"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0067""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0067"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0067""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0067"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0066""]}], ""root_cause"": {""actual_bank_amount"": ""338000.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""338000.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""338000.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""338000.00"", ""refund_adjustment_total"": ""0.00"", ""refund_evidence_total"": ""0.00""}}"
INV069,C009,Nimbus Learning Pvt Ltd,69000.00,PAY0068,SET0068,BNK0067,69000.00,69000.00,64000.00,5000.00,UNRESOLVED,UNEXPLAINED,100.0,EXACT_ID,True,"₹5,000.00 cannot be explained by verified fees, refunds, chargebacks or known adjustments.",Escalate the settlement for manual investigation.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV069"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0068""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0068"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0068""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0068"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0067""]}], ""root_cause"": {""actual_bank_amount"": ""64000.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""69000.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""69000.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""69000.00"", ""refund_adjustment_total"": ""0.00"", ""refund_evidence_total"": ""0.00"", ""unexplained_difference"": ""5000.00""}}"
INV070,C010,UrbanNest Interiors LLP,145500.00,PAY0069,SET0069,BNK0068,145500.00,0.00,0.00,0.00,EXPLAINED_EXCEPTION,FULL_REFUND,100.0,EXACT_ID,False,The settlement reduction is fully explained by a processed full refund.,No reconciliation correction is required; retain the refund linkage for audit.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV070"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0069""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0069"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0069""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0069"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0068""]}], ""root_cause"": {""actual_bank_amount"": ""0.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""0.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""145500.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""145500.00"", ""refund_adjustment_total"": ""145500.00"", ""refund_evidence_total"": ""145500.00""}}"
INV071,C011,Silverline Manufacturing Pvt Ltd,383000.00,PAY0070,SET0070,BNK0069,383000.00,383000.00,383000.00,0.00,RECONCILED,CLEAN,100.0,EXACT_ID,False,"Invoice, payment, settlement and bank credit reconcile without unexplained differences.",No action required.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV071"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0070""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0070"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0070""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0070"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0069""]}], ""root_cause"": {""actual_bank_amount"": ""383000.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""383000.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""383000.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""383000.00"", ""refund_adjustment_total"": ""0.00"", ""refund_evidence_total"": ""0.00""}}"
INV072,C012,Aster Mobility Pvt Ltd,271500.00,,,,0.00,0.00,0.00,0.00,UNRESOLVED,MISSING_PAYMENT,95.0,NONE,True,No confirmed payment could be found for the invoice.,Verify the receivable with the customer and inspect payment-provider records.,"{""chain_issues"": [""PAYMENT_MATCH_REQUIRES_REVIEW"", ""NO_CONFIRMED_PAYMENT""], ""match_trace"": [{""accepted"": false, ""confidence"": 0.0, ""evidence"": {""confidence_band"": ""REJECT"", ""reason"": ""No safe fuzzy candidate found.""}, ""method"": ""NONE"", ""requires_review"": true, ""source_id"": ""INV072"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": []}], ""root_cause"": {""invoice_amount"": ""271500.00"", ""invoice_id"": ""INV072""}}"
INV073,C013,BrightGrid Energy Pvt Ltd,207000.00,PAY0071,SET0071,BNK0070,202000.00,202000.00,202000.00,0.00,UNRESOLVED,AMOUNT_MISMATCH,100.0,EXACT_ID,True,The amount collected does not agree with the invoice terms.,Review the payment amount and invoice terms before reconciliation.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV073"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0071""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0071"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0071""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0071"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0070""]}], ""root_cause"": {""actual_bank_amount"": ""202000.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""202000.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""207000.00"", ""invoice_payment_difference"": ""5000.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""202000.00"", ""refund_adjustment_total"": ""0.00"", ""refund_evidence_total"": ""0.00""}}"
INV074,C014,PixelCraft Media LLP,276000.00,PAY0072,SET0072,BNK0071,276000.00,269486.00,269486.00,0.00,RECONCILED,GATEWAY_FEE_GST,100.0,EXACT_ID,False,The lower bank credit is fully explained by recorded gateway fees and GST.,No reconciliation action required.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV074"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0072""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0072"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0072""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0072"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0071""]}], ""root_cause"": {""actual_bank_amount"": ""269486.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""269486.00"", ""gateway_fee_total"": ""5520.00"", ""gst_total"": ""994.00"", ""invoice_amount"": ""276000.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""276000.00"", ""refund_adjustment_total"": ""0.00"", ""refund_evidence_total"": ""0.00""}}"
INV075,C015,PrimeLeaf Consumer Products Pvt Ltd,230500.00,PAY0073,SET0073,,230500.00,230500.00,0.00,230500.00,UNRESOLVED,MISSING_BANK_ENTRY,100.0,EXACT_ID,True,"Settlement evidence exists, but one or more expected bank credits are missing.",Check settlement status and bank statements; escalate to the payment provider if the credit is overdue.,"{""chain_issues"": [""BANK_MATCH_REQUIRES_REVIEW:SET0073"", ""NO_CONFIRMED_BANK_TRANSACTION""], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV075"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0073""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0073"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0073""]}, {""accepted"": false, ""confidence"": 0.0, ""evidence"": {""confidence_band"": ""REJECT"", ""reason"": ""No safe fuzzy candidate found.""}, ""method"": ""NONE"", ""requires_review"": true, ""source_id"": ""SET0073"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": []}], ""root_cause"": {""settlement_ids"": [""SET0073""]}}"
INV076,C016,CloudArc Solutions Pvt Ltd,170500.00,PAY0074,SET0074,BNK0072,170500.00,170500.00,170500.00,0.00,RECONCILED,CLEAN,100.0,EXACT_ID,False,"Invoice, payment, settlement and bank credit reconcile without unexplained differences.",No action required.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV076"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0074""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0074"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0074""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0074"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0072""]}], ""root_cause"": {""actual_bank_amount"": ""170500.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""170500.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""170500.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""170500.00"", ""refund_adjustment_total"": ""0.00"", ""refund_evidence_total"": ""0.00""}}"
INV077,C017,MetroMart Retail LLP,269500.00,,,,0.00,0.00,0.00,0.00,UNRESOLVED,MISSING_PAYMENT,95.0,NONE,True,No confirmed payment could be found for the invoice.,Verify the receivable with the customer and inspect payment-provider records.,"{""chain_issues"": [""PAYMENT_MATCH_REQUIRES_REVIEW"", ""NO_CONFIRMED_PAYMENT""], ""match_trace"": [{""accepted"": false, ""confidence"": 0.0, ""evidence"": {""confidence_band"": ""REJECT"", ""reason"": ""No safe fuzzy candidate found.""}, ""method"": ""NONE"", ""requires_review"": true, ""source_id"": ""INV077"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": []}], ""root_cause"": {""invoice_amount"": ""269500.00"", ""invoice_id"": ""INV077""}}"
